age,sex,subject,slide,order,choice,rt,displaydiff,accuracy
18.0,Female,d5fbb59,0,25,left,949,-15,True
18.0,Female,d5fbb59,0,26,right,1486,4,True
18.0,Female,d5fbb59,0,27,left,924,-11,True
18.0,Female,d5fbb59,0,28,left,957,2,False
18.0,Female,d5fbb59,0,29,left,1388,2,False
18.0,Female,d5fbb59,0,30,right,2285,-6,False
18.0,Female,d5fbb59,0,31,right,1825,4,True
18.0,Female,d5fbb59,0,32,right,1596,1,True
18.0,Female,d5fbb59,0,33,left,1275,-5,True
18.0,Female,d5fbb59,0,34,right,1444,-1,False
18.0,Female,d5fbb59,0,35,right,1547,-3,False
18.0,Female,d5fbb59,0,36,left,1100,-5,True
18.0,Female,d5fbb59,0,37,right,1003,9,True
18.0,Female,d5fbb59,0,38,left,1078,-4,True
18.0,Female,d5fbb59,0,39,left,1106,-2,True
18.0,Female,d5fbb59,0,40,right,1267,10,True
18.0,Female,d5fbb59,0,41,left,1081,-4,True
18.0,Female,d5fbb59,0,42,left,1015,-13,True
18.0,Female,d5fbb59,0,43,left,2054,-1,True
18.0,Female,d5fbb59,0,44,right,891,8,True
18.0,Female,d5fbb59,0,45,right,1748,6,True
18.0,Female,d5fbb59,0,46,right,2518,5,True
18.0,Female,d5fbb59,0,47,left,2692,3,False
18.0,Female,d5fbb59,0,48,right,2453,-3,False
18.0,Female,d5fbb59,0,49,left,1059,-6,True
18.0,Female,d5fbb59,0,50,left,814,-9,True
18.0,Female,d5fbb59,0,51,right,1460,-1,False
18.0,Female,d5fbb59,0,52,left,1049,5,False
18.0,Female,d5fbb59,0,53,right,885,11,True
18.0,Female,d5fbb59,0,54,left,1408,-4,True
18.0,Female,d5fbb59,0,55,left,909,-2,True
18.0,Female,d5fbb59,0,56,right,902,1,True
18.0,Female,d5fbb59,0,57,left,828,-15,True
18.0,Female,d5fbb59,0,58,left,1603,-5,True
18.0,Female,d5fbb59,0,59,right,1389,-6,False
18.0,Female,d5fbb59,0,60,left,869,-2,True
18.0,Female,d5fbb59,0,61,left,1043,-1,True
18.0,Female,d5fbb59,0,62,left,2803,2,False
18.0,Female,d5fbb59,0,63,left,1148,-6,True
18.0,Female,d5fbb59,0,64,left,1288,-1,True
18.0,Female,d5fbb59,0,65,left,3235,2,False
18.0,Female,d5fbb59,0,66,right,1478,4,True
18.0,Female,d5fbb59,0,67,right,2212,3,True
18.0,Female,d5fbb59,0,68,right,2333,7,True
18.0,Female,d5fbb59,0,69,left,1260,-3,True
18.0,Female,d5fbb59,0,70,right,1362,4,True
18.0,Female,d5fbb59,0,71,right,1348,7,True
18.0,Female,d5fbb59,0,72,right,941,5,True
18.0,Female,d5fbb59,0,73,right,1245,16,True
18.0,Female,d5fbb59,0,74,left,1021,-3,True
18.0,Female,d5fbb59,0,75,left,948,-15,True
18.0,Female,d5fbb59,0,76,right,956,9,True
18.0,Female,d5fbb59,0,77,left,1374,-1,True
18.0,Female,d5fbb59,0,78,left,1364,-7,True
18.0,Female,d5fbb59,0,79,right,1011,12,True
18.0,Female,d5fbb59,0,80,left,980,-4,True
18.0,Female,d5fbb59,0,81,right,1060,11,True
18.0,Female,d5fbb59,0,82,left,1148,-13,True
18.0,Female,d5fbb59,0,83,right,1700,4,True
18.0,Female,d5fbb59,0,84,right,1285,3,True
18.0,Female,d5fbb59,0,85,right,2371,5,True
18.0,Female,d5fbb59,0,86,left,1858,2,False
18.0,Female,d5fbb59,0,87,right,1077,3,True
18.0,Female,d5fbb59,0,88,left,2035,-2,True
18.0,Female,d5fbb59,0,89,right,1251,5,True
18.0,Female,d5fbb59,0,90,left,1371,8,False
18.0,Female,d5fbb59,0,91,left,1019,-11,True
18.0,Female,d5fbb59,0,92,left,1639,-4,True
18.0,Female,d5fbb59,0,93,left,1012,-8,True
18.0,Female,d5fbb59,0,94,left,1445,4,False
18.0,Female,d5fbb59,0,95,right,1876,-2,False
18.0,Female,d5fbb59,0,96,right,1349,10,True
18.0,Female,d5fbb59,0,97,right,1693,5,True
18.0,Female,d5fbb59,0,98,right,924,9,True
18.0,Female,d5fbb59,0,99,right,1268,3,True
18.0,Female,d5fbb59,1,0,left,1543,-1,True
18.0,Female,d5fbb59,1,1,left,2842,-2,True
18.0,Female,d5fbb59,1,2,left,1579,-9,True
18.0,Female,d5fbb59,1,3,left,2580,-8,True
18.0,Female,d5fbb59,1,4,left,1949,1,False
18.0,Female,d5fbb59,1,5,left,1098,-9,True
18.0,Female,d5fbb59,1,6,left,1005,7,False
18.0,Female,d5fbb59,1,7,left,1764,1,False
18.0,Female,d5fbb59,1,8,left,1371,-12,True
18.0,Female,d5fbb59,1,9,right,1259,6,True
18.0,Female,d5fbb59,1,10,right,1348,4,True
18.0,Female,d5fbb59,1,11,left,1271,-5,True
18.0,Female,d5fbb59,1,12,right,1181,5,True
18.0,Female,d5fbb59,1,13,right,922,6,True
18.0,Female,d5fbb59,1,14,right,1237,5,True
18.0,Female,d5fbb59,1,15,left,1387,10,False
18.0,Female,d5fbb59,1,16,left,1261,-4,True
18.0,Female,d5fbb59,1,17,left,1772,-4,True
18.0,Female,d5fbb59,1,18,left,1373,1,False
18.0,Female,d5fbb59,1,19,right,1209,7,True
18.0,Female,d5fbb59,1,20,right,1475,6,True
18.0,Female,d5fbb59,1,21,left,1068,-5,True
18.0,Female,d5fbb59,1,22,right,1708,7,True
18.0,Female,d5fbb59,1,23,left,1374,-6,True
18.0,Female,d5fbb59,1,24,right,1173,4,True
18.0,Female,d5fbb59,1,25,left,1934,-1,True
18.0,Female,d5fbb59,1,26,right,1147,4,True
18.0,Female,d5fbb59,1,27,left,766,-8,True
18.0,Female,d5fbb59,1,28,left,1237,3,False
18.0,Female,d5fbb59,1,29,right,923,7,True
18.0,Female,d5fbb59,1,30,right,1755,4,True
18.0,Female,d5fbb59,1,31,left,818,-13,True
18.0,Female,d5fbb59,1,32,left,1268,-9,True
18.0,Female,d5fbb59,1,33,left,1005,-16,True
18.0,Female,d5fbb59,1,34,left,1988,-5,True
18.0,Female,d5fbb59,1,35,left,1212,-12,True
18.0,Female,d5fbb59,1,36,right,972,10,True
18.0,Female,d5fbb59,1,37,right,811,8,True
18.0,Female,d5fbb59,1,38,right,2011,-2,False
18.0,Female,d5fbb59,1,39,left,988,-7,True
18.0,Female,d5fbb59,1,40,left,1268,-12,True
18.0,Female,d5fbb59,1,41,left,1386,-6,True
18.0,Female,d5fbb59,1,42,right,1971,3,True
18.0,Female,d5fbb59,1,43,right,862,3,True
18.0,Female,d5fbb59,1,44,left,2397,-2,True
18.0,Female,d5fbb59,1,45,right,1346,3,True
18.0,Female,d5fbb59,1,46,left,2069,-11,True
18.0,Female,d5fbb59,1,47,left,1429,-12,True
18.0,Female,d5fbb59,1,48,left,2172,-7,True
18.0,Female,d5fbb59,1,49,left,1420,-13,True
18.0,Female,d5fbb59,1,50,left,868,-10,True
18.0,Female,d5fbb59,1,51,right,1069,4,True
18.0,Female,d5fbb59,1,52,right,1284,-1,False
18.0,Female,d5fbb59,1,53,right,4235,-4,False
18.0,Female,d5fbb59,1,54,right,2116,10,True
18.0,Female,d5fbb59,1,55,right,749,15,True
18.0,Female,d5fbb59,1,56,left,818,-11,True
18.0,Female,d5fbb59,1,57,left,1916,-5,True
18.0,Female,d5fbb59,1,58,right,1101,11,True
18.0,Female,d5fbb59,1,59,right,1719,-3,False
18.0,Female,d5fbb59,1,60,right,780,2,True
18.0,Female,d5fbb59,1,61,right,1626,6,True
18.0,Female,d5fbb59,1,62,left,1085,-7,True
18.0,Female,d5fbb59,1,63,left,1076,-13,True
18.0,Female,d5fbb59,1,64,right,1020,9,True
18.0,Female,d5fbb59,1,65,right,2124,-4,False
18.0,Female,d5fbb59,1,66,right,954,5,True
18.0,Female,d5fbb59,1,67,right,1595,6,True
18.0,Female,d5fbb59,1,68,left,1234,-9,True
18.0,Female,d5fbb59,1,69,right,1340,6,True
18.0,Female,d5fbb59,1,70,left,1452,-8,True
18.0,Female,d5fbb59,1,71,left,1301,-10,True
18.0,Female,d5fbb59,1,72,right,1109,9,True
18.0,Female,d5fbb59,1,73,right,1364,4,True
18.0,Female,d5fbb59,1,74,right,773,7,True
18.0,Female,d5fbb59,1,75,right,2701,4,True
18.0,Female,d5fbb59,1,76,right,1380,13,True
18.0,Female,d5fbb59,1,77,right,1540,4,True
18.0,Female,d5fbb59,1,78,left,766,-7,True
18.0,Female,d5fbb59,1,79,left,2004,-2,True
18.0,Female,d5fbb59,1,80,left,1037,-2,True
18.0,Female,d5fbb59,1,81,right,1070,2,True
18.0,Female,d5fbb59,1,82,left,1694,-7,True
18.0,Female,d5fbb59,1,83,left,837,-16,True
18.0,Female,d5fbb59,1,84,left,1076,-13,True
18.0,Female,d5fbb59,1,85,left,1094,-6,True
18.0,Female,d5fbb59,1,86,left,1394,-7,True
18.0,Female,d5fbb59,1,87,right,2149,-1,False
18.0,Female,d5fbb59,1,88,left,1665,-11,True
18.0,Female,d5fbb59,1,89,left,1492,-14,True
18.0,Female,d5fbb59,1,90,right,1244,7,True
18.0,Female,d5fbb59,1,91,left,1956,-9,True
18.0,Female,d5fbb59,1,92,left,2172,-3,True
18.0,Female,d5fbb59,1,93,right,980,6,True
18.0,Female,d5fbb59,1,94,left,853,5,False
18.0,Female,d5fbb59,1,95,left,1029,-2,True
18.0,Female,d5fbb59,1,96,left,1758,3,False
18.0,Female,d5fbb59,1,97,left,2038,-6,True
18.0,Female,d5fbb59,1,98,right,1414,6,True
18.0,Female,d5fbb59,1,99,right,2023,-1,False
18.0,Female,d5fbb59,2,0,right,1266,2,True
18.0,Female,d5fbb59,2,1,left,1292,-7,True
18.0,Female,d5fbb59,2,2,left,902,-14,True
18.0,Female,d5fbb59,2,3,right,1149,5,True
18.0,Female,d5fbb59,2,4,left,906,-11,True
18.0,Female,d5fbb59,2,5,right,904,9,True
18.0,Female,d5fbb59,2,6,left,946,-11,True
18.0,Female,d5fbb59,2,7,left,1041,-16,True
18.0,Female,d5fbb59,2,8,right,836,12,True
18.0,Female,d5fbb59,2,9,right,1092,9,True
18.0,Female,d5fbb59,2,10,right,917,9,True
18.0,Female,d5fbb59,2,11,left,1740,-2,True
18.0,Female,d5fbb59,2,12,right,2428,-3,False
18.0,Female,d5fbb59,2,13,left,2348,-1,True
18.0,Female,d5fbb59,2,14,right,1387,1,True
18.0,Female,d5fbb59,2,15,left,1362,-2,True
18.0,Female,d5fbb59,2,16,right,931,7,True
18.0,Female,d5fbb59,2,17,right,972,1,True
18.0,Female,d5fbb59,2,18,right,1145,-4,False
18.0,Female,d5fbb59,2,19,left,1155,-2,True
18.0,Female,d5fbb59,2,20,right,930,2,True
18.0,Female,d5fbb59,2,21,right,2099,-1,False
18.0,Female,d5fbb59,2,22,left,1028,-7,True
18.0,Female,d5fbb59,2,23,right,1947,2,True
18.0,Female,d5fbb59,2,24,left,1341,-8,True
18.0,Female,d5fbb59,2,25,right,1086,6,True
18.0,Female,d5fbb59,2,26,left,796,-9,True
18.0,Female,d5fbb59,2,27,right,1381,16,True
18.0,Female,d5fbb59,2,28,right,1907,3,True
18.0,Female,d5fbb59,2,29,left,1574,7,False
18.0,Female,d5fbb59,2,30,right,1631,2,True
18.0,Female,d5fbb59,2,31,left,1050,-16,True
18.0,Female,d5fbb59,2,32,right,2836,2,True
18.0,Female,d5fbb59,2,33,left,1396,-4,True
18.0,Female,d5fbb59,2,34,left,877,-12,True
18.0,Female,d5fbb59,2,35,left,1596,-6,True
18.0,Female,d5fbb59,2,36,left,1811,-14,True
18.0,Female,d5fbb59,2,37,right,1261,2,True
18.0,Female,d5fbb59,2,38,right,1756,-1,False
18.0,Female,d5fbb59,2,39,left,1211,-3,True
18.0,Female,d5fbb59,2,40,right,2060,1,True
18.0,Female,d5fbb59,2,41,left,1307,9,False
18.0,Female,d5fbb59,2,42,left,1421,3,False
18.0,Female,d5fbb59,2,43,left,1092,-2,True
18.0,Female,d5fbb59,2,44,left,1148,2,False
18.0,Female,d5fbb59,2,45,left,2163,-9,True
18.0,Female,d5fbb59,2,46,left,2693,-1,True
18.0,Female,d5fbb59,2,47,right,1091,9,True
18.0,Female,d5fbb59,2,48,right,1005,7,True
18.0,Female,d5fbb59,2,49,left,1014,-8,True
18.0,Female,d5fbb59,2,50,right,1941,-1,False
18.0,Female,d5fbb59,2,51,right,899,8,True
18.0,Female,d5fbb59,2,52,left,1964,-4,True
18.0,Female,d5fbb59,2,53,left,1698,9,False
18.0,Female,d5fbb59,2,54,right,1348,2,True
18.0,Female,d5fbb59,2,55,left,1973,-2,True
18.0,Female,d5fbb59,2,56,left,941,-9,True
18.0,Female,d5fbb59,2,57,right,1682,15,True
18.0,Female,d5fbb59,2,58,right,1884,5,True
18.0,Female,d5fbb59,2,59,left,1035,-12,True
18.0,Female,d5fbb59,2,60,left,1132,-4,True
18.0,Female,d5fbb59,2,61,left,1429,-1,True
18.0,Female,d5fbb59,2,62,left,1005,-9,True
18.0,Female,d5fbb59,2,63,right,924,3,True
18.0,Female,d5fbb59,2,64,right,717,10,True
18.0,Female,d5fbb59,2,65,left,1781,-7,True
18.0,Female,d5fbb59,2,66,left,1148,-2,True
18.0,Female,d5fbb59,2,67,left,972,-4,True
18.0,Female,d5fbb59,2,68,left,2003,-5,True
18.0,Female,d5fbb59,2,69,left,2101,-11,True
18.0,Female,d5fbb59,2,70,right,948,18,True
18.0,Female,d5fbb59,2,71,left,2701,3,False
18.0,Female,d5fbb59,2,72,left,1116,-13,True
18.0,Female,d5fbb59,2,73,right,2381,-3,False
18.0,Female,d5fbb59,2,74,right,1884,-3,False
18.0,Female,d5fbb59,2,75,right,1405,5,True
18.0,Female,d5fbb59,2,76,right,1133,9,True
18.0,Female,d5fbb59,2,77,left,1476,8,False
18.0,Female,d5fbb59,2,78,left,766,-4,True
18.0,Female,d5fbb59,2,79,right,1740,10,True
18.0,Female,d5fbb59,2,80,left,868,-6,True
18.0,Female,d5fbb59,2,81,right,859,12,True
18.0,Female,d5fbb59,2,82,right,892,11,True
18.0,Female,d5fbb59,2,83,right,2356,12,True
18.0,Female,d5fbb59,2,84,right,2164,3,True
18.0,Female,d5fbb59,2,85,left,956,-8,True
18.0,Female,d5fbb59,2,86,left,1108,-9,True
18.0,Female,d5fbb59,2,87,right,1430,16,True
18.0,Female,d5fbb59,2,88,left,2036,8,False
18.0,Female,d5fbb59,2,89,left,980,1,False
18.0,Female,d5fbb59,2,90,right,1189,7,True
18.0,Female,d5fbb59,2,91,left,1117,-6,True
18.0,Female,d5fbb59,2,92,left,1797,-6,True
18.0,Female,d5fbb59,2,93,left,2301,3,False
18.0,Female,d5fbb59,2,94,right,1860,8,True
18.0,Female,d5fbb59,2,95,left,813,-1,True
18.0,Female,d5fbb59,2,96,right,831,17,True
18.0,Female,d5fbb59,2,97,left,1044,-4,True
18.0,Female,d5fbb59,2,98,left,1485,-3,True
18.0,Female,d5fbb59,2,99,left,1501,-1,True
18.0,Female,d5fbb59,3,0,left,1150,-11,True
18.0,Female,d5fbb59,3,1,right,907,10,True
18.0,Female,d5fbb59,3,2,right,1628,6,True
18.0,Female,d5fbb59,3,3,left,896,-7,True
18.0,Female,d5fbb59,3,4,left,1025,-12,True
18.0,Female,d5fbb59,3,5,right,916,2,True
18.0,Female,d5fbb59,3,6,right,1106,4,True
18.0,Female,d5fbb59,3,7,left,998,-16,True
18.0,Female,d5fbb59,3,8,right,917,8,True
18.0,Female,d5fbb59,3,9,right,966,12,True
18.0,Female,d5fbb59,3,10,right,1437,12,True
18.0,Female,d5fbb59,3,11,right,1006,14,True
18.0,Female,d5fbb59,3,12,left,810,-4,True
18.0,Female,d5fbb59,3,13,right,1271,9,True
18.0,Female,d5fbb59,3,14,right,2397,-4,False
18.0,Female,d5fbb59,3,15,left,933,-14,True
18.0,Female,d5fbb59,3,16,left,2102,2,False
18.0,Female,d5fbb59,3,17,left,997,5,False
18.0,Female,d5fbb59,3,18,right,981,5,True
18.0,Female,d5fbb59,3,19,left,1543,-1,True
18.0,Female,d5fbb59,3,20,left,1404,-2,True
18.0,Female,d5fbb59,3,21,left,2845,5,False
18.0,Female,d5fbb59,3,22,right,939,17,True
18.0,Female,d5fbb59,3,23,right,834,14,True
18.0,Female,d5fbb59,3,24,right,1780,3,True
18.0,Female,d5fbb59,3,25,left,1149,-4,True
18.0,Female,d5fbb59,3,26,right,1060,3,True
18.0,Female,d5fbb59,3,27,right,982,5,True
18.0,Female,d5fbb59,3,28,left,983,-15,True
18.0,Female,d5fbb59,3,29,left,1046,-4,True
18.0,Female,d5fbb59,3,30,right,854,10,True
18.0,Female,d5fbb59,3,31,right,795,9,True
18.0,Female,d5fbb59,3,32,right,1459,3,True
18.0,Female,d5fbb59,3,33,right,764,14,True
18.0,Female,d5fbb59,3,34,left,924,-4,True
18.0,Female,d5fbb59,3,35,left,1227,-7,True
18.0,Female,d5fbb59,3,36,left,1077,-7,True
18.0,Female,d5fbb59,3,37,left,1123,-3,True
18.0,Female,d5fbb59,3,38,left,1197,-5,True
18.0,Female,d5fbb59,3,39,right,1576,13,True
18.0,Female,d5fbb59,3,40,right,1228,11,True
18.0,Female,d5fbb59,3,41,left,932,4,False
18.0,Female,d5fbb59,3,42,left,1380,1,False
18.0,Female,d5fbb59,3,43,left,898,-12,True
18.0,Female,d5fbb59,3,44,right,1077,1,True
18.0,Female,d5fbb59,3,45,left,947,-8,True
18.0,Female,d5fbb59,3,46,right,1164,9,True
18.0,Female,d5fbb59,3,47,right,930,1,True
18.0,Female,d5fbb59,3,48,left,1380,-1,True
18.0,Female,d5fbb59,3,49,left,972,-6,True
18.0,Female,d5fbb59,3,50,right,991,13,True
18.0,Female,d5fbb59,3,51,right,1260,7,True
18.0,Female,d5fbb59,3,52,left,918,-10,True
18.0,Female,d5fbb59,3,53,left,1243,-2,True
18.0,Female,d5fbb59,3,54,left,878,-14,True
18.0,Female,d5fbb59,3,55,right,2195,2,True
18.0,Female,d5fbb59,3,56,left,1452,-3,True
18.0,Female,d5fbb59,3,57,left,1102,-5,True
18.0,Female,d5fbb59,3,58,left,757,-8,True
18.0,Female,d5fbb59,3,59,left,643,-19,True
18.0,Female,d5fbb59,3,60,right,892,1,True
18.0,Female,d5fbb59,3,61,left,772,-12,True
18.0,Female,d5fbb59,3,62,left,1997,8,False
18.0,Female,d5fbb59,3,63,left,708,-17,True
18.0,Female,d5fbb59,3,64,left,822,-4,True
18.0,Female,d5fbb59,3,65,left,978,-5,True
18.0,Female,d5fbb59,3,66,left,1204,1,False
18.0,Female,d5fbb59,3,67,left,799,-7,True
18.0,Female,d5fbb59,3,68,left,1088,-2,True
18.0,Female,d5fbb59,3,69,left,1534,6,False
18.0,Female,d5fbb59,3,70,left,1036,-4,True
18.0,Female,d5fbb59,3,71,left,766,-12,True
18.0,Female,d5fbb59,3,72,left,766,-7,True
18.0,Female,d5fbb59,3,73,left,1367,-4,True
18.0,Female,d5fbb59,3,74,right,1372,4,True
18.0,Female,d5fbb59,3,75,right,2886,-4,False
18.0,Female,d5fbb59,3,76,left,1623,-13,True
18.0,Female,d5fbb59,3,77,left,1683,-13,True
18.0,Female,d5fbb59,3,78,right,1322,16,True
18.0,Female,d5fbb59,3,79,left,966,-10,True
18.0,Female,d5fbb59,3,80,right,1031,7,True
18.0,Female,d5fbb59,3,81,right,878,10,True
18.0,Female,d5fbb59,3,82,right,710,4,True
18.0,Female,d5fbb59,3,83,left,918,-4,True
18.0,Female,d5fbb59,3,84,left,1132,-2,True
18.0,Female,d5fbb59,3,85,right,1029,16,True
18.0,Female,d5fbb59,3,86,left,1382,-3,True
18.0,Female,d5fbb59,3,87,right,980,3,True
18.0,Female,d5fbb59,3,88,left,942,-5,True
18.0,Female,d5fbb59,3,89,right,1038,15,True
18.0,Female,d5fbb59,3,90,left,852,-18,True
18.0,Female,d5fbb59,3,91,right,1341,11,True
18.0,Female,d5fbb59,3,92,left,876,-17,True
18.0,Female,d5fbb59,3,93,right,2711,-11,False
18.0,Female,d5fbb59,3,94,right,1197,5,True
18.0,Female,d5fbb59,3,95,right,1213,1,True
18.0,Female,d5fbb59,3,96,left,989,-12,True
18.0,Female,d5fbb59,3,97,left,1327,-9,True
18.0,Female,d5fbb59,3,98,right,966,7,True
18.0,Female,d5fbb59,3,99,left,1260,-6,True
18.0,Female,d5fbb59,4,0,right,1450,6,True
18.0,Female,d5fbb59,4,1,right,780,17,True
18.0,Female,d5fbb59,4,2,left,757,-10,True
18.0,Female,d5fbb59,4,3,right,1044,5,True
18.0,Female,d5fbb59,4,4,right,1331,-7,False
18.0,Female,d5fbb59,4,5,left,876,3,False
18.0,Female,d5fbb59,4,6,left,853,-7,True
18.0,Female,d5fbb59,4,7,right,845,17,True
18.0,Female,d5fbb59,4,8,left,1174,-9,True
18.0,Female,d5fbb59,4,9,right,1885,-2,False
18.0,Female,d5fbb59,4,10,right,831,5,True
18.0,Female,d5fbb59,4,11,left,782,-13,True
18.0,Female,d5fbb59,4,12,left,1453,-6,True
18.0,Female,d5fbb59,4,13,left,1222,-5,True
18.0,Female,d5fbb59,4,14,left,878,-3,True
18.0,Female,d5fbb59,4,15,left,629,-11,True
18.0,Female,d5fbb59,4,16,left,918,-11,True
18.0,Female,d5fbb59,4,17,right,821,9,True
18.0,Female,d5fbb59,4,18,left,783,-3,True
18.0,Female,d5fbb59,4,19,right,933,-3,False
18.0,Female,d5fbb59,4,20,right,1389,5,True
18.0,Female,d5fbb59,4,21,right,854,11,True
18.0,Female,d5fbb59,4,22,left,796,-7,True
18.0,Female,d5fbb59,4,23,left,702,-14,True
18.0,Female,d5fbb59,4,24,left,1541,4,False
18.0,Female,d5fbb59,4,25,left,651,-17,True
18.0,Female,d5fbb59,4,26,left,1244,-6,True
18.0,Female,d5fbb59,4,27,left,1180,2,False
18.0,Female,d5fbb59,4,28,left,1150,7,False
18.0,Female,d5fbb59,4,29,left,684,-9,True
18.0,Female,d5fbb59,4,30,left,893,-9,True
18.0,Female,d5fbb59,4,31,right,858,-1,False
18.0,Female,d5fbb59,4,32,left,716,-18,True
18.0,Female,d5fbb59,4,33,left,917,-12,True
18.0,Female,d5fbb59,4,34,right,1067,13,True
18.0,Female,d5fbb59,4,35,left,883,-5,True
18.0,Female,d5fbb59,4,36,left,1275,-1,True
18.0,Female,d5fbb59,4,37,left,772,-4,True
18.0,Female,d5fbb59,4,38,left,1172,-5,True
18.0,Female,d5fbb59,4,39,right,844,14,True
18.0,Female,d5fbb59,4,40,left,1301,-1,True
18.0,Female,d5fbb59,4,41,left,1036,-7,True
18.0,Female,d5fbb59,4,42,left,1197,-11,True
18.0,Female,d5fbb59,4,43,right,1250,6,True
18.0,Female,d5fbb59,4,44,right,788,11,True
18.0,Female,d5fbb59,4,45,left,1228,1,False
18.0,Female,d5fbb59,4,46,left,772,-10,True
18.0,Female,d5fbb59,4,47,left,1596,-1,True
18.0,Female,d5fbb59,4,48,right,1444,4,True
18.0,Female,d5fbb59,4,49,left,957,-11,True
18.0,Female,d5fbb59,4,50,right,1118,8,True
18.0,Female,d5fbb59,4,51,left,1372,-6,True
18.0,Female,d5fbb59,4,52,left,1470,3,False
18.0,Female,d5fbb59,4,53,right,1060,17,True
18.0,Female,d5fbb59,4,54,right,826,7,True
18.0,Female,d5fbb59,4,55,left,869,-8,True
18.0,Female,d5fbb59,4,56,right,914,-1,False
18.0,Female,d5fbb59,4,57,right,796,11,True
18.0,Female,d5fbb59,4,58,left,740,-6,True
18.0,Female,d5fbb59,4,59,right,1292,-4,False
18.0,Female,d5fbb59,4,60,left,844,-6,True
18.0,Female,d5fbb59,4,61,right,860,7,True
18.0,Female,d5fbb59,4,62,right,924,2,True
18.0,Female,d5fbb59,4,63,left,762,-11,True
18.0,Female,d5fbb59,4,64,left,692,-6,True
18.0,Female,d5fbb59,4,65,left,978,-14,True
18.0,Female,d5fbb59,4,66,left,1140,-1,True
18.0,Female,d5fbb59,4,67,right,1452,-1,False
18.0,Female,d5fbb59,4,68,left,1485,-1,True
18.0,Female,d5fbb59,4,69,left,994,-12,True
18.0,Female,d5fbb59,4,70,left,789,-15,True
18.0,Female,d5fbb59,4,71,right,1148,-4,False
18.0,Female,d5fbb59,4,72,right,1708,2,True
18.0,Female,d5fbb59,4,73,left,1788,-6,True
18.0,Female,d5fbb59,4,74,right,1011,1,True
18.0,Female,d5fbb59,4,75,right,861,4,True
18.0,Female,d5fbb59,4,76,left,1012,-6,True
18.0,Female,d5fbb59,4,77,right,1163,11,True
18.0,Female,d5fbb59,4,78,right,1262,4,True
18.0,Female,d5fbb59,4,79,right,782,10,True
18.0,Female,d5fbb59,4,80,right,1299,6,True
18.0,Female,d5fbb59,4,81,left,2051,2,False
18.0,Female,d5fbb59,4,82,left,1090,-2,True
18.0,Female,d5fbb59,4,83,right,1221,7,True
18.0,Female,d5fbb59,4,84,right,1021,12,True
18.0,Female,d5fbb59,4,85,left,1237,-13,True
18.0,Female,d5fbb59,4,86,left,2144,5,False
18.0,Female,d5fbb59,4,87,right,1100,10,True
18.0,Female,d5fbb59,4,88,left,837,-19,True
18.0,Female,d5fbb59,4,89,right,837,7,True
18.0,Female,d5fbb59,4,90,left,1004,-1,True
18.0,Female,d5fbb59,4,91,right,956,10,True
18.0,Female,d5fbb59,4,92,left,798,-2,True
18.0,Female,d5fbb59,4,93,right,980,14,True
18.0,Female,d5fbb59,4,94,left,725,-13,True
18.0,Female,d5fbb59,4,95,left,876,-4,True
18.0,Female,d5fbb59,4,96,left,637,-4,True
18.0,Female,d5fbb59,4,97,right,1044,3,True
18.0,Female,d5fbb59,4,98,right,2277,1,True
18.0,Female,d5fbb59,4,99,left,1068,-5,True
18.0,Male,6a7534d,0,0,right,1789,14,True
18.0,Male,6a7534d,0,1,left,1691,-5,True
18.0,Male,6a7534d,0,2,left,1277,1,False
18.0,Male,6a7534d,0,3,left,1325,-14,True
18.0,Male,6a7534d,0,4,left,1228,-14,True
18.0,Male,6a7534d,0,5,right,989,8,True
18.0,Male,6a7534d,0,6,right,1011,1,True
18.0,Male,6a7534d,0,7,right,1062,-1,False
18.0,Male,6a7534d,0,8,right,1035,13,True
18.0,Male,6a7534d,0,9,left,1053,-6,True
18.0,Male,6a7534d,0,10,left,860,-15,True
18.0,Male,6a7534d,0,11,right,1485,1,True
18.0,Male,6a7534d,0,12,right,1275,-5,False
18.0,Male,6a7534d,0,13,right,963,12,True
18.0,Male,6a7534d,0,14,right,1124,13,True
18.0,Male,6a7534d,0,15,left,820,-10,True
18.0,Male,6a7534d,0,16,right,932,12,True
18.0,Male,6a7534d,0,17,left,1044,-12,True
18.0,Male,6a7534d,0,18,left,922,4,False
18.0,Male,6a7534d,0,19,right,988,-7,False
18.0,Male,6a7534d,0,20,right,868,2,True
18.0,Male,6a7534d,0,21,left,907,8,False
18.0,Male,6a7534d,0,22,right,868,17,True
18.0,Male,6a7534d,0,23,right,849,2,True
18.0,Male,6a7534d,0,24,right,853,9,True
18.0,Male,6a7534d,0,25,right,2027,4,True
18.0,Male,6a7534d,0,26,right,1125,5,True
18.0,Male,6a7534d,0,27,left,1339,7,False
18.0,Male,6a7534d,0,28,left,1380,-8,True
18.0,Male,6a7534d,0,29,right,1181,-1,False
18.0,Male,6a7534d,0,30,left,977,3,False
18.0,Male,6a7534d,0,31,left,1211,-9,True
18.0,Male,6a7534d,0,32,left,1219,2,False
18.0,Male,6a7534d,0,33,left,1036,-2,True
18.0,Male,6a7534d,0,34,left,2477,-3,True
18.0,Male,6a7534d,0,35,left,2498,-6,True
18.0,Male,6a7534d,0,36,left,1019,-5,True
18.0,Male,6a7534d,0,37,left,1164,-14,True
18.0,Male,6a7534d,0,38,right,1092,2,True
18.0,Male,6a7534d,0,39,left,1237,-9,True
